Industry,Complaint Type,Complaint Result,Satisfaction,Business Zip,Inspection Result,class_label
Misc Non-Food Retail - 817,Exchange Goods/Contract Cancelled - E01,Credit Card Refund and/or Contract Cancelled - CRC,Yes,11373,No Violation Issued,1
Tax Preparers - 891,Refund Policy - R01,Referred to Outside - RTO,NA,11226,No Violation Issued,1
Tow Truck Company - 124,Surcharge/Overcharge - S02,Resolved and Consumer Satisfied - SPF,Yes,11550,Pass,1
Travel Agency - 440,Exchange Goods/Contract Cancelled - E01,No Business Response - NVR,No,11354,No Evidence of Activity,1
Tow Truck Company - 124,Surcharge/Overcharge - S02,Complaint Invalid - CIN,NA,11106,Pass,1
Gas Station-Retail - 815,Refund Policy - R01,Cash Amount - AMT,Yes,11234,No Violation Issued,1
Employment Agency - 034,Advertising/Misleading - A02,Unable to Locate Business - ULV,NA,10001,Unable to Locate,1
Misc Non-Food Retail - 817,Misrepresentation - M01,Store Credit - SCR,Yes,33025,Pass,1
Secondhand Dealer Auto - 005,Damaged Goods - D01,Cash Amount - AMT,Yes,11207,No Violation Issued,1
Garage - 049,Surcharge/Overcharge - S02,Resolved and Consumer Satisfied - SPF,Yes,10001,No Violation Issued,1
Electronic Store - 001,Advertising/Misleading - A02,Advised to Sue - ATS,No,66251,Violation Issued,1
Home Improvement Contractor - 100,Outstanding Judgment - J01,Referred to Outside - RTO,NA,11214,Violation Issued,1
Electronic Store - 001,Exchange Goods/Contract Cancelled - E01,Cash Amount - AMT,Yes,10019,Violation Issued,1
Employment Agency - 034,Exchange Goods/Contract Cancelled - E01,Unable to Locate Business - ULV,NA,10016,Out of Business,1
Dry Cleaners - 230,Damaged Goods - D01,Advised to Sue - ATS,No,10002,No Violation Issued,1
Electronic Store - 001,Exchange Goods/Contract Cancelled - E01,Complaint Invalid - CIN,NA,01702,No Violation Issued,1
Secondhand Dealer Auto - 005,Breach of Contract - B03,Referred to Hearing - RTH,No,,No Violation Issued,1
Electronic Store - 001,Billing Dispute - B02,Consumer Took Action - CTA,No,10457,Violation Issued,1
Secondhand Dealer Auto - 005,Billing Dispute - B02,Referred to Outside - RTO,NA,11361,No Violation Issued,1
Secondhand Dealer Auto - 005,,Credit Card Refund and/or Contract Cancelled - CRC,Yes,,No Violation Issued,1
Electronic Store - 001,Breach of Contract - B03,Resolved and Consumer Satisfied - SPF,Yes,10037,Pass,1
Tow Truck Company - 124,Billing Dispute - B02,Referred to Outside - RTO,NA,10303,Violation Issued,1
Pawnbroker - 080,Lost Property - L02,Resolved and Consumer Satisfied - SPF,Yes,11216,No Violation Issued,1
Garage - 049,Surcharge/Overcharge - S02,Complaint Invalid - CIN,NA,10065,No Violation Issued,1
Dry Cleaners - 230,Misrepresentation - M01,No Satisfactory Agreement - NSA,No,11219,Violation Issued,1
Home Improvement Contractor - 100,,Advised to Sue - ATS,No,10003,Violation Issued,1
Garage - 049,Damaged Goods - D01,Referred to Hearing - RTH,No,10128,No Violation Issued,1
Parking Lot - 050,Billing Dispute - B02,Resolved and Consumer Satisfied - SPF,Yes,10019,Violation Issued,1
Home Improvement Contractor - 100,Exchange Goods/Contract Cancelled - E01,Advised to Sue - ATS,No,10031,Violation Issued,1
Home Improvement Contractor - 100,Quality of Work - Q01,Goods Repaired - GRS,Yes,11418,Violation Issued,1
Supermarket - 819,Surcharge/Overcharge - S02,Resolved and Consumer Satisfied - SPF,Yes,07645,No Violation Issued,1
Misc Non-Food Retail - 817,Exchange Goods/Contract Cancelled - E01,Goods Exchanged - GEX,Yes,10457,No Evidence of Activity,1
Garage - 049,Exchange Goods/Contract Cancelled - E01,Advised to Sue - ATS,No,10002,Violation Issued,1
Dry Cleaners - 230,Non-Delivery of Service - N02,Advised to Sue - ATS,No,10016,Violation Issued,1
Home Improvement Contractor - 100,Quality of Work - Q01,Goods Repaired - GRS,Yes,11419,No Violation Issued,1
Home Improvement Contractor - 100,Exchange Goods/Contract Cancelled - E01,Advised to Sue - ATS,No,11354,Violation Issued,1
Dry Cleaners - 230,Wrong Goods - W01,Credit Card Refund and/or Contract Cancelled - CRC,Yes,11418,No Violation Issued,1
Misc Non-Food Retail - 817,Misrepresentation - M01,No Business Response - NVR,No,11204,Out of Business,1
Restaurant - 818,Surcharge/Overcharge - S02,Resolved and Consumer Satisfied - SPF,Yes,10013,Pass,1
Home Improvement Contractor - 100,Breach of Contract - B03,Advised to Sue - ATS,No,10801,No Violation Issued,1
Grocery-Retail - 808,Defective Goods - D02,Unable to Locate Business - ULV,NA,10472,Pass,1
Furniture Sales - 242,Exchange Goods/Contract Cancelled - E01,Advised to Sue - ATS,No,10458,Out of Business,1
Garage - 049,Surcharge/Overcharge - S02,Cash Amount - AMT,Yes,10016,Violation Issued,1
Home Improvement Contractor - 100,Quality of Work - Q01,Advised to Sue - ATS,No,11435,Violation Issued,1
Electronic Store - 001,Exchange Goods/Contract Cancelled - E01,Advised to Sue - ATS,No,10459,No Violation Issued,1
Secondhand Dealer Auto - 005,Misrepresentation - M01,Cash Amount - AMT,Yes,11432,No Violation Issued,1
Garage - 049,Misrepresentation - M01,Goods Received - GDR,Yes,11375,No Violation Issued,1
Garage - 049,Surcharge/Overcharge - S02,Resolved and Consumer Satisfied - SPF,Yes,11375,No Violation Issued,1
Electronic & Home Appliance Service Dealer - 115,Closed without Notice,Unable to Locate Business - ULV,NA,11213,Closed,1
Health Spa - 839,Billing Dispute - B02,Resolved and Consumer Satisfied - SPF,Yes,11201,No Violation Issued,1
Electronic Store - 001,Exchange Goods/Contract Cancelled - E01,Advised to Sue - ATS,No,10458,Violation Issued,1
Home Improvement Contractor - 100,Non-Delivery of Service - N02,Goods Repaired - GRS,Yes,10462,No Violation Issued,1
Misc Non-Food Retail - 817,Surcharge/Overcharge - S02,Store Credit - SCR,Yes,55403,No Violation Issued,1
Tax Preparers - 891,Misrepresentation - M01,Advised to Sue - ATS,No,11235,No Violation Issued,1
Electronic & Home Appliance Service Dealer - 115,,Out of Business - OOB,NA,11229,Out of Business,1
Home Improvement Contractor - 100,Non-Delivery of Service - N02,No Business Response - NVR,No,11747,Violation Issued,1
Secondhand Dealer Auto - 005,Defective Goods - D02,Goods Exchanged - GEX,Yes,10469,No Violation Issued,1
Secondhand Dealer Auto - 005,Misrepresentation - M01,Goods Exchanged - GEX,Yes,10466,No Evidence of Activity,1
Retail Store - 820,Exchange Goods/Contract Cancelled - E01,Goods Exchanged - GEX,Yes,11385,No Violation Issued,1
Electronic Store - 001,Exchange Goods/Contract Cancelled - E01,Advised to Sue - ATS,No,,Out of Business,1
Secondhand Dealer Auto - 005,Defective Goods - D02,Goods Repaired - GRS,Yes,11219,Violation Issued,1
Home Improvement Contractor - 100,,Advised to Sue - ATS,No,11222,Violation Issued,1
Appliances - 244,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,11230,No Violation Issued,1
Home Improvement Contractor - 100,Non-Delivery of Service - N02,Cash Amount - AMT,Yes,11417,Violation Issued,1
Jewelry Store-Retail - 823,Surcharge/Overcharge - S02,No Satisfactory Agreement - NSA,No,11201,No Violation Issued,1
Secondhand Dealer [General] - 006,Misrepresentation - M01,Advised to Sue - ATS,No,11375,Violation Issued,1
Home Improvement Contractor - 100,Quality of Work - Q01,Resolved and Consumer Satisfied - SPF,Yes,10303,Licensed,1
Furniture Sales - 242,Non-Delivery of Goods - N01,Cash Amount - AMT,Yes,11216,No Violation Issued,1
Electronic Store - 001,Misrepresentation - M01,Goods Exchanged - GEX,Yes,10453,No Violation Issued,1
Laundry - 064,Damaged Goods - D01,Unable to Locate Business - ULV,NA,10005,No Evidence of Activity,1
Secondhand Dealer Auto - 005,Breach of Warranty - B04,Goods Received - GDR,Yes,11207,No Violation Issued,1
Storage Warehouse - 120,Billing Dispute - B02,Advised to Sue - ATS,No,10451,Posting Order Served,1
Garage - 049,Damaged Goods - D01,No Business Response - NVR,No,11434,Violation Issued,1
Misc Non-Food Retail - 817,,Goods Exchanged - GEX,Yes,01701,No Violation Issued,1
Floor Coverings - 241,Misrepresentation - M01,No Business Response - NVR,No,11204,No Violation Issued,1
Home Improvement Contractor - 100,Breach of Contract - B03,Advised to Sue - ATS,No,10454,Violation Issued,1
Home Improvement Contractor - 100,Non-Delivery of Service - N02,Advised to Sue - ATS,No,11222,Violation Issued,1
Garage - 049,Damage / Estimate,Cash Amount - AMT,Yes,10012,No Violation Issued,1
Home Improvement Contractor - 100,Quality of Work - Q01,No Business Response - NVR,No,11101,Violation Issued,1
Tow Truck Company - 124,Surcharge/Overcharge - S02,Cash Amount - AMT,Yes,11206,Pass,1
Tow Truck Company - 124,Surcharge/Overcharge - S02,Cash Amount - AMT,Yes,11216,Out of Business,1
Misc Non-Food Retail - 817,Non-Delivery of Goods - N01,No Business Response - NVR,No,10031,No Evidence of Activity,1
Electronic Store - 001,Defective Goods - D02,Resolved and Consumer Satisfied - SPF,Yes,11432,No Violation Issued,1
Electronic Store - 001,Non-Delivery of Goods - N01,Cash Amount - AMT,Yes,10018,No Violation Issued,1
Dry Cleaners - 230,Damaged Goods - D01,Cash Amount - AMT,Yes,10128,Pass,1
Furniture Sales - 242,Billing Dispute - B02,No Business Response - NVR,No,11435,Out of Business,1
Furniture Sales - 242,Damaged Goods - D01,Store Credit - SCR,Yes,11235,No Violation Issued,1
Electronic Store - 001,Exchange Goods/Contract Cancelled - E01,Cash Amount - AMT,Yes,11220,No Violation Issued,1
Tow Truck Company - 124,Surcharge/Overcharge - S02,Cash Amount - AMT,Yes,11356,Pass,1
Misc Non-Food Retail - 817,Non-Delivery of Goods - N01,Advised to Sue - ATS,No,10309,Pass,1
Misc Non-Food Retail - 817,Exchange Goods/Contract Cancelled - E01,Credit Card Refund and/or Contract Cancelled - CRC,Yes,11201,No Violation Issued,1
Misc Non-Food Retail - 817,Exchange Goods/Contract Cancelled - E01,No Satisfactory Agreement - NSA,No,10458,No Violation Issued,1
Home Improvement Contractor - 100,,Advised to Sue - ATS,No,11436,Violation Issued,1
Garage - 049,Surcharge/Overcharge - S02,Advised to Sue - ATS,No,10001,No Violation Issued,1
Home Improvement Contractor - 100,Non-Delivery of Service - N02,Advised to Sue - ATS,No,,Violation Issued,1
Tow Truck Company - 124,Damaged Goods - D01,Consumer Took Action - CTA,No,10472,Pass,1
Misc Non-Food Retail - 817,Misrepresentation - M01,Resolved and Consumer Satisfied - SPF,Yes,11226,No Violation Issued,1
Secondhand Dealer Auto - 005,Billing Dispute - B02,Credit Card Refund and/or Contract Cancelled - CRC,Yes,11101,Violation Issued,1
Home Improvement Contractor - 100,Quality of Work - Q01,No Satisfactory Agreement - NSA,No,11436,Violation Issued,1
Tow Truck Company - 124,Misrepresentation - M01,Cash Amount - AMT,Yes,10451,No Violation Issued,1
Tow Truck Company - 124,,Cash Amount - AMT,Yes,10473,Fail,1
Tow Truck Company - 124,Excessive Charges,Complaint Invalid - CIN,NA,11418,No Violation Issued,1
Tow Truck Company - 124,Surcharge/Overcharge - S02,Cash Amount - AMT,Yes,11231,Pass,1
Misc Non-Food Retail - 817,Exchange Goods/Contract Cancelled - E01,Store Credit - SCR,Yes,07470,Posting Order Served,1
Furniture Sales - 242,Damaged Goods - D01,Advised to Sue - ATS,No,10455,Violation Issued,1
Parking Lot - 050,,No Consumer Response - NCR,NA,11101,Violation Issued,1
Electronic Store - 001,Damaged Goods - D01,No Consumer Response - NCR,NA,10457,Violation Issued,1
Tow Truck Company - 124,Surcharge/Overcharge - S02,Referred to Outside - RTO,NA,11385,Violation Issued,1
Tow Truck Company - 124,Surcharge/Overcharge - S02,Cash Amount - AMT,Yes,11385,Pass,1
Employment Agency - 034,Billing Dispute - B02,Unable to Locate Business - ULV,NA,10001,Unable to Locate,1
Home Improvement Contractor - 100,Breach of Contract - B03,Consumer Took Action - CTA,No,11215,Violation Issued,1
Home Improvement Contractor - 100,Quality of Work - Q01,Referred to Hearing - RTH,No,11203,No Evidence of Activity,1
Home Improvement Contractor - 100,Non-Delivery of Service - N02,Consumer Took Action - CTA,No,11010,Violation Issued,1
Home Improvement Contractor - 100,Breach of Contract - B03,Consumer Took Action - CTA,No,11228,Violation Issued,1
Restaurant - 818,Surcharge/Overcharge - S02,Consumer Took Action - CTA,No,10016,No Violation Issued,1
Appliances - 244,Defective Goods - D02,Goods Repaired - GRS,Yes,11366,No Violation Issued,1
Electronic & Home Appliance Service Dealer - 115,Non-Delivery of Service - N02,Unable to Locate Business - ULV,NA,10003,Out of Business,1
Home Improvement Contractor - 100,Damaged Goods - D01,Advised to Sue - ATS,No,10977,No Violation Issued,1
Tow Truck Company - 124,Surcharge/Overcharge - S02,Cash Amount - AMT,Yes,10461,Pass,1
Tow Truck Company - 124,Misrepresentation - M01,Consumer Took Action - CTA,No,10310,Pass,1
Misc Non-Food Retail - 817,Misrepresentation - M01,Unable to Locate Business - ULV,NA,10453,No Violation Issued,1
Tow Truck Company - 124,Other - Z01,Cash Amount - AMT,Yes,11417,Pass,1
Furniture Sales - 242,Defective Goods - D02,Complaint Invalid - CIN,NA,11432,No Violation Issued,1
Home Improvement Contractor - 100,Non-Delivery of Service - N02,Cash Amount - AMT,Yes,11550,No Violation Issued,1
Misc Non-Food Retail - 817,Exchange Goods/Contract Cancelled - E01,Cash Amount - AMT,Yes,10001,Pass,1
Misc Non-Food Retail - 817,Exchange Goods/Contract Cancelled - E01,Advised to Sue - ATS,No,11355,No Violation Issued,1
Secondhand Dealer Auto - 005,Bill of Rights,Cash Amount - AMT,Yes,11432,No Violation Issued,1
Laundry - 064,Damaged Goods - D01,Cash Amount - AMT,Yes,10306,Pass,1
Home Improvement Contractor - 100,Breach of Contract - B03,Advised to Sue - ATS,No,11219,No Violation Issued,1
Electronic Store - 001,Advertising/Misleading - A02,Credit Card Refund and/or Contract Cancelled - CRC,Yes,10461,No Violation Issued,1
Secondhand Dealer Auto - 005,Exchange Goods/Contract Cancelled - E01,Cash Amount - AMT,Yes,11101,No Violation Issued,1
Dealer In Products For The Disabled - 119,Non-Delivery of Goods - N01,Resolved and Consumer Satisfied - SPF,Yes,11235,No Violation Issued,1
Tow Truck Company - 124,Surcharge/Overcharge - S02,Cash Amount - AMT,Yes,10469,Pass,1
Electronic Store - 001,Damaged Goods - D01,Cash Amount - AMT,Yes,11220,No Violation Issued,1
Electronic Store - 001,Advertising/Misleading - A02,Cash Amount - AMT,Yes,,No Violation Issued,1
Secondhand Dealer Auto - 005,Exchange Goods/Contract Cancelled - E01,Consumer Took Action - CTA,No,11207,Violation Issued,1
Secondhand Dealer Auto - 005,Damaged Goods - D01,Advised to Sue - ATS,No,11231,Out of Business,1
Secondhand Dealer Auto - 005,Exchange Goods/Contract Cancelled - E01,Goods Repaired - GRS,Yes,11207,No Violation Issued,1
Secondhand Dealer Auto - 005,Non-Delivery of Goods - N01,No Consumer Response - NCR,NA,10456,Violation Issued,1
Garage - 049,Surcharge/Overcharge - S02,Cash Amount - AMT,Yes,10017,No Violation Issued,1
Dry Cleaners - 230,Damaged Goods - D01,Advised to Sue - ATS,No,11229,No Violation Issued,1
Furniture Sales - 242,Defective Goods - D02,Unable to Locate Business - ULV,NA,11216,Out of Business,1
Home Improvement Contractor - 100,Quality of Work - Q01,Advised to Sue - ATS,No,10312,Violation Issued,1
Secondhand Dealer Auto - 005,Non-Delivery of Goods - N01,Cash Amount - AMT,Yes,10304,Violation Issued,1
Retail Store - 820,Exchange Goods/Contract Cancelled - E01,Advised to Sue - ATS,No,10021,No Violation Issued,1
Appliances - 244,Exchange Goods/Contract Cancelled - E01,Goods Exchanged - GEX,Yes,10453,Violation Issued,1
Misc Non-Food Retail - 817,Surcharge/Overcharge - S02,Resolved and Consumer Satisfied - SPF,Yes,11004,Violation Issued,1
Home Improvement Contractor - 100,Quality of Work - Q01,Advised to Sue - ATS,No,11229,No Violation Issued,1
Misc Non-Food Retail - 817,Exchange Goods/Contract Cancelled - E01,Resolved and Consumer Satisfied - SPF,Yes,11103,No Violation Issued,1
Misc Non-Food Retail - 817,Misrepresentation - M01,Store Credit - SCR,Yes,10007,No Violation Issued,1
Misc Non-Food Retail - 817,Billing Dispute - B02,Bill Reduced - BLR,Yes,33733,No Violation Issued,1
Retail Store - 820,Exchange Goods/Contract Cancelled - E01,Advised to Sue - ATS,No,10019,No Violation Issued,1
Furniture Sales - 242,Damaged Goods - D01,Advised to Sue - ATS,No,11101,No Violation Issued,1
Garage - 049,Misrepresentation - M01,No Satisfactory Agreement - NSA,No,10018,Violation Issued,1
Secondhand Dealer Auto - 005,Damaged Goods - D01,Goods Repaired - GRS,Yes,10466,No Violation Issued,1
Secondhand Dealer [General] - 006,Defective Goods - D02,Cash Amount - AMT,Yes,11377,No Violation Issued,1
Misc Non-Food Retail - 817,Exchange Goods/Contract Cancelled - E01,Advised to Sue - ATS,No,11220,Out of Business,1
Home Improvement Contractor - 100,Non-Delivery of Service - N02,Unable to Locate Business - ULV,NA,11217,Violation Issued,1
Home Improvement Contractor - 100,Quality of Work - Q01,Cash Amount - AMT,Yes,10303,No Violation Issued,1
Tow Truck Company - 124,Damaged Goods - D01,Referred to Hearing - RTH,No,11378,Pass,1
Secondhand Dealer Auto - 005,Damaged Goods - D01,Resolved and Consumer Satisfied - SPF,Yes,10469,Violation Issued,1
Home Improvement Contractor - 100,Non-Delivery of Service - N02,Advised to Sue - ATS,No,10304,Violation Issued,1
Electronic Store - 001,Breach of Contract - B03,No Satisfactory Agreement - NSA,No,11358,No Violation Issued,1
Misc Non-Food Retail - 817,Advertising/General - A01,Cash Amount - AMT,Yes,07645,Unable to Locate,1
Other,Non-Delivery of Goods - N01,Cash Amount - AMT,Yes,60015,Violation Issued,1
Garage - 049,Damaged Goods - D01,Cash Amount - AMT,Yes,10128,Violation Issued,1
Laundry - 064,Damaged Goods - D01,No Satisfactory Agreement - NSA,No,10009,No Violation Issued,1
Dry Cleaners - 230,Damaged Goods - D01,No Satisfactory Agreement - NSA,No,11234,Violation Issued,1
Electronic Store - 001,Exchange Goods/Contract Cancelled - E01,No Satisfactory Agreement - NSA,No,11204,No Violation Issued,1
Electronic Store - 001,Exchange Goods/Contract Cancelled - E01,Referred to Hearing - RTH,No,11103,No Violation Issued,1
Pawnbroker - 080,Lost Property - L02,No Satisfactory Agreement - NSA,No,11212,Violation Issued,1
Garage - 049,Surcharge/Overcharge - S02,Bill Reduced - BLR,Yes,10065,Violation Issued,1
Garage - 049,Surcharge/Overcharge - S02,Resolved and Consumer Satisfied - SPF,Yes,10018,No Violation Issued,1
Garage - 049,Surcharge/Overcharge - S02,Cash Amount - AMT,Yes,10036,Violation Issued,1
Furniture Sales - 242,Damaged Goods - D01,Resolved and Consumer Satisfied - SPF,Yes,10461,No Violation Issued,1
Home Improvement Contractor - 100,Quality of Work - Q01,Advised to Sue - ATS,No,10805,Violation Issued,1
Garage - 049,Misrepresentation - M01,Bill Reduced - BLR,Yes,10023,Violation Issued,1
Supermarket - 819,Surcharge/Overcharge - S02,Cash Amount - AMT,Yes,,No Evidence of Activity,1
Grocery-Retail - 808,Surcharge/Overcharge - S02,Cash Amount - AMT,Yes,10011,Pass,1
Garage - 049,Misrepresentation - M01,Bill Reduced - BLR,Yes,10016,No Violation Issued,1
Misc Non-Food Retail - 817,Damaged Goods - D01,Goods Exchanged - GEX,Yes,10025,Out of Business,1
Other,Exchange Goods/Contract Cancelled - E01,Unable to Locate Business - ULV,NA,10014,Out of Business,1
Home Improvement Contractor - 100,Breach of Contract - B03,No Satisfactory Agreement - NSA,No,08527,No Violation Issued,1
Supermarket - 819,Surcharge/Overcharge - S02,Store Credit - SCR,Yes,78703,Pass,1
Electronic Store - 001,Non-Delivery of Service - N02,Store Credit - SCR,Yes,11210,No Violation Issued,1
Secondhand Dealer Auto - 005,Breach of Contract - B03,Cash Amount - AMT,Yes,11203,Violation Issued,1
Garage - 049,Outstanding Judgment - J01,Agency Collected Judgement - ACJ,Yes,10010,Violation Issued,1
Electronic Store - 001,Exchange Goods/Contract Cancelled - E01,Advised to Sue - ATS,No,10304,Out of Business,1
Electronic Store - 001,Non-Delivery of Goods - N01,Cash Amount - AMT,Yes,10468,Violation Issued,1
Electronic Store - 001,Surcharge/Overcharge - S02,Advised to Sue - ATS,No,11216,No Violation Issued,1
Electronic Store - 001,Exchange Goods/Contract Cancelled - E01,No Satisfactory Preempted - NSP,NA,11104,Out of Business,1
Electronic Store - 001,Non-Delivery of Goods - N01,No Business Response - NVR,No,10033,No Violation Issued,1
Electronic Store - 001,Misrepresentation - M01,Advised to Sue - ATS,No,10302,No Violation Issued,1
Electronic Store - 001,Outstanding Judgment - J01,Cash Amount - AMT,Yes,10459,No Violation Issued,1
Electronic Store - 001,Breach of Contract - B03,Advised to Sue - ATS,No,11372,Warning,1
Electronic Store - 001,Non-Delivery of Service - N02,Complaint Invalid - CIN,NA,10016,Violation Issued,1
Electronic Store - 001,Advertising/Misleading - A02,Advised to Sue - ATS,No,10458,No Violation Issued,1
Electronic Store - 001,Breach of Contract - B03,Resolved and Consumer Satisfied - SPF,Yes,11218,No Violation Issued,1
Electronic Store - 001,Refund Policy - R01,Cash Amount - AMT,Yes,11791,Violation Issued,1
Electronic Store - 001,Advertising/Misleading - A02,Referred to Manufacturer - RMF,NA,10454,No Violation Issued,1
Misc Non-Food Retail - 817,Surcharge/Overcharge - S02,No Business Response - NVR,No,11432,No Violation Issued,1
Secondhand Dealer Auto - 005,Misrepresentation - M01,Out of Business - OOB,NA,11435,Out of Business,1
Secondhand Dealer Auto - 005,Damaged Goods - D01,No Satisfactory Agreement - NSA,No,11203,Violation Issued,1
Secondhand Dealer Auto - 005,,Advised to Sue - ATS,No,11377,Violation Issued,1
Home Improvement Contractor - 100,Quality of Work - Q01,Advised to Sue - ATS,No,11436,No Violation Issued,1
Home Improvement Contractor - 100,Breach of Contract - B03,Advised to Sue - ATS,No,11357,Violation Issued,1
Secondhand Dealer Auto - 005,Damaged Goods - D01,No Satisfactory Preempted - NSP,NA,11432,No Violation Issued,1
Misc Non-Food Retail - 817,Exchange Goods/Contract Cancelled - E01,No Business Response - NVR,No,11206,Out of Business,1
Furniture Sales - 242,Damaged Goods - D01,No Satisfactory Preempted - NSP,NA,10458,No Violation Issued,1
Electronic Store - 001,Advertising/Misleading - A02,Resolved and Consumer Satisfied - SPF,Yes,11236,Out of Business,1
Dry Cleaners - 230,Damaged Goods - D01,Advised to Sue - ATS,No,10022,No Violation Issued,1
Laundry - 064,,Cash Amount - AMT,Yes,11205,No Violation Issued,1
Restaurant - 818,Misrepresentation - M01,Resolved and Consumer Satisfied - SPF,Yes,11236,No Violation Issued,1
Jewelry Store-Retail - 823,Breach of Warranty - B04,Resolved and Consumer Satisfied - SPF,Yes,75038,Out of Business,1
Jewelry Store-Retail - 823,Misrepresentation - M01,Credit Card Refund and/or Contract Cancelled - CRC,Yes,75038,No Evidence of Activity,1
Retail Store - 820,Refund Policy - R01,Store Credit - SCR,Yes,10022,ECB Warning Issued,1
Retail Store - 820,Surcharge/Overcharge - S02,No Consumer Response - NCR,NA,10110,Pass,1
Electronic Store - 001,Non-Delivery of Goods - N01,Out of Business - OOB,NA,11201,Out of Business,1
Home Improvement Contractor - 100,Quality of Work - Q01,Advised to Sue - ATS,No,11355,Violation Issued,1
Garage - 049,Damaged Goods - D01,Cash Amount - AMT,Yes,10019,No Violation Issued,1
Furniture Sales - 242,Damaged Goods - D01,Cash Amount - AMT,Yes,11220,No Violation Issued,1
Misc Non-Food Retail - 817,Non-Delivery of Goods - N01,No Business Response - NVR,No,11220,Violation Issued,1
